ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
16619,27780,0.000000000,1.000000000,1.000000000,1.000000000
16620,20180,0.000000000,1.000000000,0.000000000,1.000000000
16621,26500,1.000000000,1.000000000,1.000000000,1.000000000
16622,26500,1.000000000,1.000000000,1.000000000,1.000000000
16623,26500,1.000000000,1.000000000,1.000000000,1.000000000
16624,27780,0.000000000,1.000000000,1.000000000,1.000000000
16625,99999,0.212342402,0.036144578,0.065573770,0.198061781
16625,11020,0.787657598,0.963855422,0.934426230,0.801938219
16627,20180,0.935013263,1.000000000,1.000000000,0.941457587
16627,27780,0.064986737,0.000000000,0.000000000,0.058542413
16629,27780,1.000000000,0.500000000,0.000000000,0.939393939
16629,11020,0.000000000,0.500000000,1.000000000,0.060606061
16630,27780,1.000000000,1.000000000,1.000000000,1.000000000
16631,11020,0.000000000,1.000000000,1.000000000,1.000000000
16633,99999,0.000000000,1.000000000,0.000000000,1.000000000
16634,26500,0.000000000,1.000000000,1.000000000,1.000000000
16635,27780,0.000000000,0.005979073,0.000000000,0.000583856
16635,11020,1.000000000,0.994020927,1.000000000,0.999416144
16636,27780,0.895833333,0.857142857,1.000000000,0.896984925
16636,11020,0.104166667,0.142857143,0.000000000,0.103015075
16637,11020,1.000000000,1.000000000,1.000000000,1.000000000
16638,26500,1.000000000,0.000000000,0.000000000,1.000000000
16639,27780,0.869003690,0.880000000,1.000000000,0.870402802
16639,20180,0.130996310,0.120000000,0.000000000,0.129597198
16640,27780,0.995762712,1.000000000,1.000000000,0.996093750
16640,20180,0.004237288,0.000000000,0.000000000,0.003906250
16641,11020,0.044917258,0.033333333,0.000000000,0.043350478
16641,27780,0.955082742,0.966666667,1.000000000,0.956649522
16644,27780,0.000000000,1.000000000,1.000000000,1.000000000
16645,20180,1.000000000,1.000000000,0.000000000,1.000000000
16646,20180,0.021594684,0.000000000,0.000000000,0.012037037
16646,27780,0.978405316,1.000000000,1.000000000,0.987962963
16647,26500,1.000000000,1.000000000,1.000000000,1.000000000
16648,11020,1.000000000,1.000000000,1.000000000,1.000000000
16650,99999,1.000000000,1.000000000,1.000000000,1.000000000
16651,20180,1.000000000,1.000000000,1.000000000,1.000000000
16652,26500,0.996990110,1.000000000,1.000000000,0.997394218
16652,44300,0.003009890,0.000000000,0.000000000,0.002605782
16654,26500,0.000000000,1.000000000,0.000000000,1.000000000
16655,99999,0.952312139,1.000000000,1.000000000,0.953974895
16655,11020,0.047687861,0.000000000,0.000000000,0.046025105
16656,20180,1.000000000,1.000000000,1.000000000,1.000000000
16657,99999,0.036918138,0.032258065,0.000000000,0.036529680
16657,26500,0.963081862,0.967741935,1.000000000,0.963470320
16659,99999,1.000000000,1.000000000,0.000000000,1.000000000
16660,26500,0.000000000,1.000000000,1.000000000,1.000000000
16661,20180,1.000000000,1.000000000,0.000000000,1.000000000
16662,99999,0.055688146,0.005681818,0.000000000,0.051105473
16662,11020,0.944311854,0.994318182,1.000000000,0.948894527
16663,20180,0.000000000,1.000000000,0.000000000,1.000000000
16664,99999,1.000000000,1.000000000,1.000000000,1.000000000
16665,11020,0.000000000,1.000000000,1.000000000,1.000000000
16666,20180,0.849016854,0.914634146,0.900000000,0.853211009
16666,44300,0.150983146,0.085365854,0.100000000,0.146788991
16667,99999,1.000000000,1.000000000,1.000000000,1.000000000
16668,27780,1.000000000,1.000000000,1.000000000,1.000000000
16669,26500,1.000000000,1.000000000,1.000000000,1.000000000
16670,99999,1.000000000,1.000000000,1.000000000,1.000000000
16671,20180,1.000000000,1.000000000,0.000000000,1.000000000
16672,99999,0.000000000,1.000000000,0.000000000,1.000000000
16673,99999,0.141143543,0.026595745,0.027397260,0.130340333
16673,11020,0.858856457,0.973404255,0.972602740,0.869659667
16674,99999,0.087301587,0.000000000,0.000000000,0.083333333
16674,26500,0.912698413,1.000000000,1.000000000,0.916666667
16675,27780,1.000000000,1.000000000,0.000000000,1.000000000
16677,44300,0.000000000,1.000000000,1.000000000,1.000000000
16678,99999,0.803879310,0.904761905,1.000000000,0.815635179
16678,26500,0.196120690,0.095238095,0.000000000,0.184364821
16679,99999,1.000000000,1.000000000,0.000000000,1.000000000
16680,20180,1.000000000,1.000000000,1.000000000,1.000000000
16681,20180,0.000000000,1.000000000,1.000000000,1.000000000
16682,11020,1.000000000,1.000000000,0.000000000,1.000000000
16683,26500,1.000000000,1.000000000,0.000000000,1.000000000
16684,11020,0.000000000,1.000000000,1.000000000,1.000000000
16685,26500,1.000000000,1.000000000,1.000000000,1.000000000
16686,26500,0.082133917,0.019498607,0.012422360,0.077256944
16686,11020,0.896745932,0.963788301,0.987577640,0.902343750
16686,44300,0.021120150,0.016713092,0.000000000,0.020399306
16689,26500,0.041666667,0.000000000,0.000000000,0.038674033
16689,99999,0.958333333,1.000000000,0.000000000,0.961325967
16691,99999,1.000000000,1.000000000,0.000000000,1.000000000
16692,20180,1.000000000,1.000000000,0.000000000,1.000000000
16693,26500,0.003775620,0.000000000,0.000000000,0.003519356
16693,11020,0.996224380,1.000000000,1.000000000,0.996480644
16694,26500,0.000000000,1.000000000,1.000000000,1.000000000
16695,99999,1.000000000,1.000000000,1.000000000,1.000000000
16701,14620,1.000000000,1.000000000,1.000000000,1.000000000
16720,99999,1.000000000,1.000000000,1.000000000,1.000000000
16724,14620,0.000000000,1.000000000,0.000000000,1.000000000
16725,14620,0.000000000,1.000000000,0.000000000,1.000000000
16726,14620,1.000000000,0.000000000,1.000000000,1.000000000
16727,14620,1.000000000,1.000000000,1.000000000,1.000000000
16729,14620,1.000000000,1.000000000,1.000000000,1.000000000
16730,14620,0.000000000,1.000000000,0.000000000,1.000000000
16731,14620,1.000000000,1.000000000,1.000000000,1.000000000
16732,14620,1.000000000,1.000000000,0.000000000,1.000000000
16733,14620,0.000000000,1.000000000,1.000000000,1.000000000
16734,41260,0.000000000,1.000000000,0.000000000,1.000000000
16735,41260,0.051587302,0.021201413,0.000000000,0.046741453
16735,14620,0.948412698,0.978798587,1.000000000,0.953258547
16738,14620,1.000000000,1.000000000,1.000000000,1.000000000
16740,14620,1.000000000,1.000000000,0.000000000,1.000000000
16743,14620,0.970271656,0.967105263,1.000000000,0.971272230
16743,99999,0.029728344,0.032894737,0.000000000,0.028727770
16744,14620,1.000000000,1.000000000,0.000000000,1.000000000
16745,14620,1.000000000,1.000000000,1.000000000,1.000000000
16746,99999,1.000000000,1.000000000,1.000000000,1.000000000
16748,14620,0.309004739,0.280000000,0.022727273,0.286815068
16748,99999,0.690995261,0.720000000,0.977272727,0.713184932
16749,14620,1.000000000,1.000000000,1.000000000,1.000000000
16750,14620,1.000000000,1.000000000,1.000000000,1.000000000
16801,44300,1.000000000,1.000000000,1.000000000,1.000000000
16802,44300,1.000000000,1.000000000,1.000000000,1.000000000
16803,44300,1.000000000,1.000000000,1.000000000,1.000000000
16804,44300,1.000000000,1.000000000,1.000000000,1.000000000
16820,44300,1.000000000,1.000000000,1.000000000,1.000000000
16821,20180,1.000000000,1.000000000,1.000000000,1.000000000
16822,30820,0.866749689,0.903225806,0.965517241,0.880000000
16822,44300,0.133250311,0.096774194,0.034482759,0.120000000
16823,44300,1.000000000,1.000000000,1.000000000,1.000000000
16825,20180,0.000000000,1.000000000,1.000000000,1.000000000
16826,44300,0.000000000,1.000000000,1.000000000,1.000000000
16827,44300,1.000000000,1.000000000,1.000000000,1.000000000
16828,44300,1.000000000,1.000000000,1.000000000,1.000000000
16829,44300,1.000000000,1.000000000,0.000000000,1.000000000
16830,20180,1.000000000,1.000000000,1.000000000,1.000000000
16832,44300,1.000000000,1.000000000,1.000000000,1.000000000
16833,20180,1.000000000,1.000000000,1.000000000,1.000000000
16834,20180,0.000000000,1.000000000,1.000000000,1.000000000
16835,44300,0.000000000,1.000000000,1.000000000,1.000000000
16836,20180,1.000000000,1.000000000,1.000000000,1.000000000
16837,20180,1.000000000,1.000000000,1.000000000,1.000000000
16838,20180,1.000000000,1.000000000,1.000000000,1.000000000
16839,20180,1.000000000,1.000000000,1.000000000,1.000000000
16840,20180,1.000000000,1.000000000,1.000000000,1.000000000
16841,30820,0.022308438,0.032786885,0.000000000,0.021108179
16841,44300,0.977691562,0.967213115,1.000000000,0.978891821
16843,20180,0.000000000,1.000000000,1.000000000,1.000000000
16844,44300,1.000000000,1.000000000,1.000000000,1.000000000
16845,20180,0.348017621,0.842105263,1.000000000,0.523659306
16845,30820,0.017621145,0.000000000,0.000000000,0.012618297
16845,44300,0.634361233,0.157894737,0.000000000,0.463722397
16847,20180,0.000000000,1.000000000,1.000000000,1.000000000
16848,30820,0.000000000,1.000000000,1.000000000,1.000000000
16849,20180,0.000000000,1.000000000,1.000000000,1.000000000
16850,20180,1.000000000,1.000000000,0.000000000,1.000000000
16851,44300,0.000000000,1.000000000,1.000000000,1.000000000
16852,44300,1.000000000,1.000000000,1.000000000,1.000000000
16853,44300,1.000000000,1.000000000,1.000000000,1.000000000
16854,44300,1.000000000,1.000000000,1.000000000,1.000000000
16855,20180,0.000000000,1.000000000,1.000000000,1.000000000
16856,44300,0.000000000,1.000000000,1.000000000,1.000000000
16858,20180,1.000000000,1.000000000,1.000000000,1.000000000
16859,44300,1.000000000,1.000000000,1.000000000,1.000000000
16860,44300,0.356783920,0.000000000,0.000000000,0.348039216
16860,20180,0.643216080,1.000000000,1.000000000,0.651960784
16861,20180,1.000000000,1.000000000,0.000000000,1.000000000
16863,20180,1.000000000,1.000000000,0.000000000,1.000000000
16864,44300,1.000000000,1.000000000,1.000000000,1.000000000
16865,44300,0.933521924,1.000000000,1.000000000,0.937165775
16865,26500,0.066478076,0.000000000,0.000000000,0.062834225
16866,20180,0.309342231,0.339702760,0.294736842,0.311715050
16866,44300,0.690657769,0.660297240,0.705263158,0.688284950
16868,44300,1.000000000,1.000000000,0.000000000,1.000000000
16870,44300,0.999318337,1.000000000,1.000000000,0.999340587
16870,11020,0.000681663,0.000000000,0.000000000,0.000659413
16871,30820,0.510638298,0.000000000,0.000000000,0.489795918
16871,20180,0.489361702,1.000000000,1.000000000,0.510204082
16872,44300,1.000000000,1.000000000,0.000000000,1.000000000
16873,20180,0.000000000,1.000000000,1.000000000,1.000000000
16874,44300,1.000000000,1.000000000,1.000000000,1.000000000
16875,44300,1.000000000,1.000000000,1.000000000,1.000000000
16876,20180,0.000000000,1.000000000,1.000000000,1.000000000
16877,44300,0.358900145,0.285714286,0.000000000,0.354609929
16877,26500,0.641099855,0.714285714,1.000000000,0.645390071
16878,20180,1.000000000,1.000000000,1.000000000,1.000000000
16879,20180,1.000000000,1.000000000,1.000000000,1.000000000
16881,20180,1.000000000,1.000000000,1.000000000,1.000000000
16882,44300,1.000000000,1.000000000,1.000000000,1.000000000
16901,99999,1.000000000,1.000000000,1.000000000,1.000000000
16910,42380,1.000000000,1.000000000,0.000000000,1.000000000
16911,99999,0.000000000,1.000000000,0.000000000,1.000000000
16912,99999,1.000000000,1.000000000,1.000000000,1.000000000
16914,99999,0.051984877,0.000000000,0.000000000,0.050597976
16914,42380,0.948015123,1.000000000,1.000000000,0.949402024
16915,99999,1.000000000,1.000000000,1.000000000,1.000000000
16917,99999,1.000000000,1.000000000,1.000000000,1.000000000
16920,99999,1.000000000,1.000000000,1.000000000,1.000000000
16921,99999,1.000000000,1.000000000,1.000000000,1.000000000
16922,99999,1.000000000,1.000000000,1.000000000,1.000000000
16923,99999,1.000000000,1.000000000,1.000000000,1.000000000
16925,42380,1.000000000,1.000000000,1.000000000,1.000000000
16926,42380,1.000000000,1.000000000,0.000000000,1.000000000
16927,99999,1.000000000,1.000000000,1.000000000,1.000000000
16928,99999,1.000000000,1.000000000,1.000000000,1.000000000
16929,99999,1.000000000,1.000000000,1.000000000,1.000000000
16930,48700,0.190556492,0.125000000,0.000000000,0.186195827
16930,99999,0.809443508,0.875000000,1.000000000,0.813804173
16932,99999,1.000000000,1.000000000,1.000000000,1.000000000
16933,99999,1.000000000,1.000000000,1.000000000,1.000000000
16935,99999,1.000000000,1.000000000,0.000000000,1.000000000
16936,99999,0.852216749,0.705882353,0.666666667,0.845428841
16936,42380,0.147783251,0.294117647,0.333333333,0.154571159
16937,99999,1.000000000,1.000000000,0.000000000,1.000000000
16938,99999,0.734597156,0.666666667,1.000000000,0.733485194
16938,48700,0.265402844,0.333333333,0.000000000,0.266514806
16939,99999,0.000000000,1.000000000,0.000000000,1.000000000
16940,99999,0.000000000,1.000000000,0.000000000,1.000000000
16941,99999,1.000000000,1.000000000,1.000000000,1.000000000
16942,99999,1.000000000,1.000000000,1.000000000,1.000000000
16943,99999,1.000000000,1.000000000,0.000000000,1.000000000
16945,42380,1.000000000,1.000000000,0.000000000,1.000000000
16946,99999,1.000000000,1.000000000,1.000000000,1.000000000
16947,99999,0.055092593,0.000000000,0.000000000,0.049173554
16947,42380,0.944907407,1.000000000,1.000000000,0.950826446
16948,99999,1.000000000,1.000000000,1.000000000,1.000000000
16950,99999,1.000000000,1.000000000,1.000000000,1.000000000
17001,25420,1.000000000,1.000000000,1.000000000,1.000000000
17002,26500,0.250000000,0.250000000,0.000000000,0.250000000
17002,30380,0.750000000,0.750000000,0.000000000,0.750000000
17003,30140,1.000000000,1.000000000,1.000000000,1.000000000
17004,30380,1.000000000,1.000000000,1.000000000,1.000000000
17005,25420,1.000000000,0.000000000,1.000000000,1.000000000
17006,25420,1.000000000,1.000000000,0.000000000,1.000000000
17007,25420,1.000000000,1.000000000,1.000000000,1.000000000
17009,30380,1.000000000,1.000000000,1.000000000,1.000000000
17010,30140,1.000000000,0.000000000,1.000000000,1.000000000
17011,25420,0.964162004,1.000000000,1.000000000,0.969647391
17011,49620,0.035837996,0.000000000,0.000000000,0.030352609
17013,25420,1.000000000,1.000000000,1.000000000,1.000000000
17014,99999,1.000000000,1.000000000,1.000000000,1.000000000
17015,25420,1.000000000,1.000000000,1.000000000,1.000000000
17016,30140,1.000000000,1.000000000,1.000000000,1.000000000
17017,44980,0.839352428,0.903225806,0.900000000,0.843091335
17017,25420,0.160647572,0.096774194,0.100000000,0.156908665
17018,25420,1.000000000,1.000000000,1.000000000,1.000000000
17019,25420,0.007190550,0.002793296,0.000000000,0.006834532
17019,23900,0.006676939,0.005586592,0.000000000,0.006474820
17019,49620,0.986132512,0.991620112,1.000000000,0.986690647
17020,25420,1.000000000,1.000000000,1.000000000,1.000000000
17021,99999,0.878787879,1.000000000,1.000000000,0.880478088
17021,25420,0.096969697,0.000000000,0.000000000,0.095617530
17021,26500,0.018181818,0.000000000,0.000000000,0.017928287
17021,16540,0.006060606,0.000000000,0.000000000,0.005976096
17022,29540,0.906215280,0.915562914,0.982716049,0.908461067
17022,25420,0.093784720,0.084437086,0.017283951,0.091538933
17023,25420,1.000000000,1.000000000,1.000000000,1.000000000
17024,25420,1.000000000,1.000000000,0.000000000,1.000000000
17025,25420,1.000000000,1.000000000,1.000000000,1.000000000
17026,30140,0.927972028,0.954545455,1.000000000,0.928958051
17026,39740,0.072027972,0.045454545,0.000000000,0.071041949
17027,25420,1.000000000,0.000000000,1.000000000,1.000000000
17028,30140,0.274838710,0.223214286,0.800000000,0.277645660
17028,25420,0.725161290,0.776785714,0.200000000,0.722354340
17029,30380,1.000000000,1.000000000,0.000000000,1.000000000
17030,25420,1.000000000,1.000000000,1.000000000,1.000000000
17032,25420,1.000000000,1.000000000,1.000000000,1.000000000
17033,30140,0.011916046,0.008264463,0.000000000,0.011124260
17033,29540,0.000541638,0.000000000,0.000000000,0.000473373
17033,25420,0.987542316,0.991735537,1.000000000,0.988402367
17034,25420,1.000000000,1.000000000,1.000000000,1.000000000
17035,99999,0.984496124,1.000000000,0.000000000,0.984848485
17035,25420,0.015503876,0.000000000,0.000000000,0.015151515
17036,25420,1.000000000,1.000000000,1.000000000,1.000000000
17037,25420,1.000000000,1.000000000,0.000000000,1.000000000
17038,30140,1.000000000,1.000000000,1.000000000,1.000000000
17039,30140,1.000000000,0.000000000,1.000000000,1.000000000
17040,25420,1.000000000,1.000000000,1.000000000,1.000000000
17041,30140,1.000000000,1.000000000,1.000000000,1.000000000
17042,30140,1.000000000,0.999398677,1.000000000,0.999952110
17042,29540,0.000000000,0.000601323,0.000000000,0.000047890
17043,25420,1.000000000,1.000000000,1.000000000,1.000000000
17044,30380,1.000000000,1.000000000,1.000000000,1.000000000
17045,25420,0.686861314,0.685185185,1.000000000,0.691135734
17045,42780,0.059854015,0.074074074,0.000000000,0.059556787
17045,99999,0.253284672,0.240740741,0.000000000,0.249307479
17046,30140,1.000000000,1.000000000,1.000000000,1.000000000
17047,25420,1.000000000,1.000000000,1.000000000,1.000000000
17048,25420,1.000000000,1.000000000,1.000000000,1.000000000
17049,99999,1.000000000,1.000000000,1.000000000,1.000000000
17050,25420,1.000000000,1.000000000,1.000000000,1.000000000
17051,30380,0.997820163,1.000000000,1.000000000,0.997874601
17051,26500,0.002179837,0.000000000,0.000000000,0.002125399
17052,26500,1.000000000,1.000000000,0.000000000,1.000000000
17053,25420,1.000000000,1.000000000,1.000000000,1.000000000
17054,30380,0.000000000,1.000000000,0.000000000,1.000000000
17055,49620,0.017563475,0.001423690,0.001213592,0.014844386
17055,25420,0.982436525,0.998576310,0.998786408,0.985155614
17056,99999,1.000000000,1.000000000,0.000000000,1.000000000
17057,25420,1.000000000,1.000000000,1.000000000,1.000000000
17058,99999,1.000000000,1.000000000,1.000000000,1.000000000
17059,30380,0.000621118,0.000000000,0.000000000,0.000550661
17059,99999,0.999378882,1.000000000,1.000000000,0.999449339
17060,30380,0.004608295,0.000000000,0.000000000,0.004484305
17060,26500,0.995391705,1.000000000,1.000000000,0.995515695
17061,25420,1.000000000,1.000000000,1.000000000,1.000000000
17062,25420,0.786904078,0.852459016,1.000000000,0.790171176
17062,99999,0.213095922,0.147540984,0.000000000,0.209828824
17063,30380,0.991416309,1.000000000,1.000000000,0.991820041
17063,42780,0.008583691,0.000000000,0.000000000,0.008179959
17064,30140,1.000000000,1.000000000,0.000000000,1.000000000
17065,25420,1.000000000,1.000000000,1.000000000,1.000000000
17066,30380,0.215223097,0.125628141,0.058252427,0.203772314
17066,26500,0.784776903,0.874371859,0.941747573,0.796227686
17067,39740,0.134633240,0.125307125,0.070175439,0.133037376
17067,30140,0.865366760,0.874692875,0.929824561,0.866962624
17068,25420,1.000000000,1.000000000,1.000000000,1.000000000
17069,25420,1.000000000,0.000000000,1.000000000,1.000000000
17070,49620,0.432800983,0.390646492,0.304932735,0.423386664
17070,25420,0.567199017,0.609353508,0.695067265,0.576613336
17071,25420,0.000000000,1.000000000,0.000000000,1.000000000
17072,25420,1.000000000,1.000000000,1.000000000,1.000000000
17073,39740,0.000876040,0.000000000,0.000000000,0.000853242
17073,29540,0.044678055,0.038461538,0.000000000,0.044368601
17073,30140,0.954445905,0.961538462,1.000000000,0.954778157
17074,25420,1.000000000,1.000000000,1.000000000,1.000000000
17075,30380,0.000000000,1.000000000,0.000000000,1.000000000
17076,99999,1.000000000,1.000000000,1.000000000,1.000000000
17077,30140,1.000000000,1.000000000,0.000000000,1.000000000
17078,25420,0.069192114,0.015679443,0.000000000,0.064987451
17078,30140,0.930807886,0.984320557,1.000000000,0.935012549
17080,25420,1.000000000,0.000000000,1.000000000,1.000000000
17081,25420,0.000000000,1.000000000,0.000000000,1.000000000
17082,99999,1.000000000,1.000000000,1.000000000,1.000000000
17083,30140,1.000000000,1.000000000,0.000000000,1.000000000
17084,30380,1.000000000,1.000000000,1.000000000,1.000000000
17085,30140,0.000000000,0.000000000,1.000000000,1.000000000
17086,99999,0.615638767,0.512195122,1.000000000,0.611987382
17086,42780,0.384361233,0.487804878,0.000000000,0.388012618
17087,30140,0.700696056,0.820512821,0.818181818,0.707236842
17087,39740,0.299303944,0.179487179,0.181818182,0.292763158
17088,30140,1.000000000,1.000000000,1.000000000,1.000000000
17089,25420,0.000000000,0.000000000,1.000000000,1.000000000
17090,25420,1.000000000,1.000000000,1.000000000,1.000000000
17093,25420,1.000000000,1.000000000,1.000000000,1.000000000
17094,99999,1.000000000,1.000000000,1.000000000,1.000000000
17097,25420,1.000000000,0.000000000,1.000000000,1.000000000
17098,25420,1.000000000,1.000000000,1.000000000,1.000000000
17099,30380,1.000000000,1.000000000,1.000000000,1.000000000
17101,25420,1.000000000,1.000000000,1.000000000,1.000000000
17102,25420,1.000000000,1.000000000,1.000000000,1.000000000
17103,25420,1.000000000,1.000000000,1.000000000,1.000000000
17104,25420,1.000000000,1.000000000,1.000000000,1.000000000
17105,25420,1.000000000,1.000000000,1.000000000,1.000000000
17106,25420,1.000000000,1.000000000,1.000000000,1.000000000
17107,25420,1.000000000,0.000000000,0.000000000,1.000000000
17108,25420,1.000000000,1.000000000,1.000000000,1.000000000
17109,25420,1.000000000,1.000000000,1.000000000,1.000000000
17110,25420,1.000000000,1.000000000,1.000000000,1.000000000
17111,25420,1.000000000,1.000000000,1.000000000,1.000000000
17112,25420,1.000000000,1.000000000,1.000000000,1.000000000
17113,25420,1.000000000,1.000000000,1.000000000,1.000000000
17120,25420,0.000000000,1.000000000,1.000000000,1.000000000
17121,25420,0.000000000,1.000000000,1.000000000,1.000000000
17122,25420,0.000000000,0.000000000,1.000000000,1.000000000
17123,25420,0.000000000,0.000000000,1.000000000,1.000000000
17124,25420,0.000000000,0.000000000,1.000000000,1.000000000
17125,25420,0.000000000,0.000000000,1.000000000,1.000000000
17126,25420,0.000000000,0.000000000,1.000000000,1.000000000
17127,25420,0.000000000,0.000000000,1.000000000,1.000000000
17128,25420,0.000000000,1.000000000,1.000000000,1.000000000
17129,25420,0.000000000,0.000000000,1.000000000,1.000000000
17130,25420,0.000000000,1.000000000,0.000000000,1.000000000
17177,25420,0.000000000,1.000000000,0.000000000,1.000000000
17201,16540,1.000000000,1.000000000,1.000000000,1.000000000
17202,16540,1.000000000,1.000000000,1.000000000,1.000000000
17210,16540,1.000000000,0.000000000,1.000000000,1.000000000
17211,99999,1.000000000,1.000000000,1.000000000,1.000000000
17212,99999,1.000000000,1.000000000,1.000000000,1.000000000
17213,26500,1.000000000,1.000000000,0.000000000,1.000000000
17214,16540,1.000000000,1.000000000,1.000000000,1.000000000
17215,26500,0.535714286,0.000000000,0.000000000,0.531914894
17215,99999,0.464285714,0.000000000,1.000000000,0.468085106
17217,16540,1.000000000,0.000000000,1.000000000,1.000000000
17219,16540,1.000000000,1.000000000,0.000000000,1.000000000
17220,16540,1.000000000,1.000000000,1.000000000,1.000000000
17221,16540,1.000000000,1.000000000,1.000000000,1.000000000
17222,16540,0.946313800,0.926829268,0.915492958,0.945477753
17222,23900,0.053686200,0.073170732,0.084507042,0.054522247
17223,99999,1.000000000,1.000000000,1.000000000,1.000000000
17224,16540,0.998518519,0.931034483,1.000000000,0.995798319
17224,99999,0.001481481,0.068965517,0.000000000,0.004201681
17225,16540,1.000000000,1.000000000,1.000000000,1.000000000
17228,99999,1.000000000,1.000000000,1.000000000,1.000000000
17229,26500,0.122719735,0.083333333,0.000000000,0.120826709
17229,99999,0.877280265,0.916666667,1.000000000,0.879173291
17231,16540,0.000000000,1.000000000,0.000000000,1.000000000
17232,16540,1.000000000,1.000000000,0.000000000,1.000000000
17233,99999,0.993296530,1.000000000,1.000000000,0.994166095
17233,16540,0.006703470,0.000000000,0.000000000,0.005833905
17235,16540,1.000000000,1.000000000,1.000000000,1.000000000
17236,99999,0.034711588,0.000000000,0.000000000,0.032567050
17236,16540,0.965288412,1.000000000,1.000000000,0.967432950
17237,16540,1.000000000,1.000000000,1.000000000,1.000000000
17238,99999,1.000000000,1.000000000,0.000000000,1.000000000
17239,26500,1.000000000,1.000000000,0.000000000,1.000000000
17240,25420,0.718969555,0.437500000,1.000000000,0.713419257
17240,16540,0.281030445,0.562500000,0.000000000,0.286580743
17241,25420,1.000000000,1.000000000,1.000000000,1.000000000
17243,99999,0.037735849,0.020000000,0.000000000,0.036023055
17243,26500,0.962264151,0.980000000,1.000000000,0.963976945
17244,16540,1.000000000,1.000000000,1.000000000,1.000000000
17246,16540,1.000000000,1.000000000,1.000000000,1.000000000
17247,16540,0.000000000,1.000000000,0.000000000,1.000000000
17249,26500,1.000000000,1.000000000,0.000000000,1.000000000
17250,16540,1.000000000,1.000000000,1.000000000,1.000000000
17251,16540,1.000000000,1.000000000,0.000000000,1.000000000
17252,16540,1.000000000,1.000000000,1.000000000,1.000000000
17253,26500,1.000000000,1.000000000,0.000000000,1.000000000
17254,16540,0.000000000,1.000000000,0.000000000,1.000000000
17255,26500,0.993273543,1.000000000,1.000000000,0.993644068
17255,99999,0.006726457,0.000000000,0.000000000,0.006355932
17256,16540,0.000000000,1.000000000,0.000000000,1.000000000
17257,16540,0.258526765,0.293706294,0.169398907,0.257825648
17257,25420,0.741473235,0.706293706,0.830601093,0.742174352
17260,26500,1.000000000,1.000000000,1.000000000,1.000000000
17261,16540,0.000000000,1.000000000,0.000000000,1.000000000
17262,16540,1.000000000,1.000000000,0.000000000,1.000000000
17263,16540,1.000000000,1.000000000,0.000000000,1.000000000
17264,26500,0.955782313,1.000000000,1.000000000,0.957342084
17264,99999,0.044217687,0.000000000,0.000000000,0.042657916
17265,16540,1.000000000,0.000000000,1.000000000,1.000000000
17266,25420,1.000000000,1.000000000,1.000000000,1.000000000
17267,99999,1.000000000,1.000000000,1.000000000,1.000000000
17268,16540,1.000000000,1.000000000,1.000000000,1.000000000
17271,16540,1.000000000,1.000000000,0.000000000,1.000000000
17272,16540,0.000000000,1.000000000,0.000000000,1.000000000
17301,49620,0.292709467,0.228915663,0.294117647,0.289989680
17301,23900,0.707290533,0.771084337,0.705882353,0.710010320
17302,49620,1.000000000,1.000000000,1.000000000,1.000000000
17303,23900,1.000000000,0.000000000,1.000000000,1.000000000
17304,23900,1.000000000,1.000000000,1.000000000,1.000000000
17306,23900,1.000000000,0.000000000,1.000000000,1.000000000
17307,23900,0.990152193,1.000000000,1.000000000,0.990598291
17307,25420,0.009847807,0.000000000,0.000000000,0.009401709
17309,49620,1.000000000,1.000000000,1.000000000,1.000000000
17310,23900,1.000000000,0.000000000,1.000000000,1.000000000
17311,49620,0.000000000,0.000000000,1.000000000,1.000000000
17312,49620,0.000000000,0.000000000,1.000000000,1.000000000
17313,49620,1.000000000,1.000000000,1.000000000,1.000000000
17314,29540,0.000000000,0.012345679,0.000000000,0.000386997
17314,49620,1.000000000,0.987654321,1.000000000,0.999613003
17315,49620,1.000000000,1.000000000,1.000000000,1.000000000
17316,23900,0.796853049,0.732394366,0.866666667,0.795884774
17316,49620,0.203146951,0.267605634,0.133333333,0.204115226
17317,49620,1.000000000,0.000000000,1.000000000,1.000000000
17318,49620,1.000000000,0.000000000,1.000000000,1.000000000
17319,49620,1.000000000,1.000000000,1.000000000,1.000000000
17320,23900,1.000000000,1.000000000,1.000000000,1.000000000
17321,49620,1.000000000,1.000000000,1.000000000,1.000000000
17322,49620,1.000000000,1.000000000,1.000000000,1.000000000
17323,49620,1.000000000,1.000000000,1.000000000,1.000000000
17324,23900,0.395687332,0.638888889,0.714285714,0.401475237
17324,25420,0.604312668,0.361111111,0.285714286,0.598524763
17325,23900,1.000000000,1.000000000,1.000000000,1.000000000
17327,49620,1.000000000,1.000000000,1.000000000,1.000000000
17329,49620,1.000000000,1.000000000,0.000000000,1.000000000
17331,23900,0.191642181,0.123417722,0.083670715,0.183928374
17331,49620,0.808357819,0.876582278,0.916329285,0.816071626
17337,23900,0.000000000,0.000000000,1.000000000,1.000000000
17339,49620,1.000000000,1.000000000,1.000000000,1.000000000
17340,23900,1.000000000,1.000000000,1.000000000,1.000000000
17342,49620,0.000000000,0.000000000,1.000000000,1.000000000
17343,23900,0.000000000,0.000000000,1.000000000,1.000000000
17344,23900,1.000000000,1.000000000,1.000000000,1.000000000
